Osa01g05391,.,.,,
Osa01g05392,Zma3g2276,.,,
Osa01g05393,.,.,,
Osa01g05394,Zma3g2274,.,,
Osa01g05395,Zma3g2273,.,,
Osa01g05396,.,.,,
Osa01g05397,Zma3g2272,.,,
Osa01g05398,.,.,,
Osa01g05399,.,Zma8g3073,,
Osa01g05400,.,.,,
Osa01g05401,.,.,,
Osa01g05402,Zma3g2271,Zma8g3072,,
Osa01g05403,.,.,,
Osa01g05404,.,.,,
Osa01g05405,.,Zma8g3071,,
Osa01g05406,.,.,,
Osa01g05407,.,.,,
Osa01g05408,Zma3g2269,.,,
Osa01g05409,.,.,,
Osa01g05410,.,Zma8g3069,,
Osa01g05411,Zma3g2265,.,,
Osa01g05412,.,.,,
Osa01g05413,.,.,,
Osa01g05414,Zma3g2263,Zma8g3068,,
Osa01g05415,.,Zma8g3066,,
Osa01g05416,.,.,,
Osa01g05417,Zma3g2262,.,,
Osa01g05418,.,.,,
Osa01g05419,.,Zma8g3063,,
Osa01g05420,.,.,,
Osa01g05421,Zma3g2261,.,,
Osa01g05422,.,Zma8g3062,,
Osa01g05423,Zma3g2260,Zma8g3059,,
Osa01g05424,Zma3g2257,.,,
Osa01g05425,Zma3g2256,Zma8g3058,,
Osa01g05426,Zma3g2254,.,,
Osa01g05427,.,.,,
Osa01g05428,.,.,,
Osa01g05429,.,.,,
Osa01g05430,.,.,Zma6g0638,
Osa01g05431,Zma3g2253,.,.,
Osa01g05432,.,.,.,
Osa01g05433,.,.,.,
Osa01g05434,.,.,.,
Osa01g05435,.,.,.,
Osa01g05436,.,.,.,
Osa01g05437,.,.,.,
Osa01g05438,Zma3g2251,.,.,
Osa01g05439,Zma3g2250,.,.,
Osa01g05440,Zma3g2249,.,.,
Osa01g05441,Zma3g2247,.,.,
Osa01g05442,Zma3g2246,Zma8g3057,Zma6g0637,
Osa01g05443,.,.,Zma6g0636,
Osa01g05444,.,.,.,
Osa01g05445,Zma3g2242,.,.,
Osa01g05446,Zma3g2238,.,.,
Osa01g05447,Zma3g2237,.,.,
Osa01g05448,Zma3g2236,.,.,
Osa01g05449,.,Zma8g3056,.,
Osa01g05450,.,.,.,
Osa01g05451,.,.,.,
Osa01g05452,.,.,.,
Osa01g05453,.,.,.,
Osa01g05454,.,.,.,
Osa01g05455,.,.,.,
Osa01g05456,Zma3g2234,.,.,
Osa01g05457,Zma3g2228,.,.,Zma8g2375
Osa01g05458,.,Zma8g3055,.,.
Osa01g05459,.,.,.,.
Osa01g05460,.,.,.,.
Osa01g05461,Zma3g2225,Zma8g3053,.,.
Osa01g05462,.,.,.,.
Osa01g05463,.,.,.,.
Osa01g05464,Zma3g2224,.,.,.
Osa01g05465,Zma3g2222,.,Zma6g0619,.
Osa01g05466,.,Zma8g3052,Zma6g0613,.
Osa01g05467,Zma3g2221,Zma8g3050,.,Zma8g2368
Osa01g05468,Zma3g2220,.,.,.
Osa01g05469,Zma3g2218,.,.,.
Osa01g05470,Zma3g2217,Zma8g3049,.,.
Osa01g05471,.,.,Zma6g0607,Zma8g2365
Osa01g05472,.,.,Zma6g0606,Zma8g2364
Osa01g05473,.,.,,.
Osa01g05474,Zma3g2216,.,,.
Osa01g05475,.,.,,.
Osa01g05476,Zma3g2213,.,,.
Osa01g05477,Zma3g2212,.,,.
Osa01g05478,.,Zma8g3045,,.
Osa01g05479,.,.,,.
Osa01g05480,Zma3g2211,Zma8g3044,,Zma8g2357
Osa01g05481,.,.,,.
Osa01g05482,.,.,,.
Osa01g05483,.,Zma8g3043,,.
Osa01g05484,.,Zma8g3042,,Zma8g2354
Osa01g05485,.,.,,.
Osa01g05486,Zma3g2210,.,,.
Osa01g05487,Zma3g2209,.,,.
Osa01g05488,.,.,,.
Osa01g05489,Zma3g2206,.,,.
Osa01g05490,Zma3g2204,.,,.
Osa01g05491,Zma3g2200,.,,.
Osa01g05492,Zma3g2197,.,,Zma8g2349
Osa01g05493,Zma3g2193,.,,.
Osa01g05494,.,.,,.
Osa01g05495,.,.,,.
Osa01g05496,.,.,,.
Osa01g05497,.,.,,.
Osa01g05498,.,.,,.
Osa01g05499,.,.,,.
Osa01g05500,.,.,,.
Osa01g05501,.,Zma8g3040,,.
Osa01g05502,Zma3g2192,.,,.
Osa01g05503,Zma3g2191,.,,.
Osa01g05504,.,.,,Zma8g2332
Osa01g05505,.,.,,
Osa01g05506,.,.,,
Osa01g05507,Zma3g2189,.,,
Osa01g05508,.,Zma8g3037,,
Osa01g05509,.,.,,
Osa01g05510,.,Zma8g3034,,
Osa01g05511,Zma3g2188,.,,
Osa01g05512,.,Zma8g3032,,
Osa01g05513,.,Zma8g3031,,
Osa01g05514,Zma3g2181,,,
Osa01g05515,,,,
Osa01g05516,,,,
Osa01g05517,,,,
Osa01g05518,,,,
Osa01g05519,,,,
Osa01g05520,,,,
Osa01g05521,,,,
Osa01g05522,,,,
Osa02g00001,Zma4g4675,Zma5g1947,,
Osa02g00002,.,.,,
Osa02g00003,.,.,,
Osa02g00004,.,.,,
Osa02g00005,.,.,,
Osa02g00006,.,.,,
Osa02g00007,.,.,,
Osa02g00008,.,.,,
Osa02g00009,.,.,,
Osa02g00010,.,.,,
Osa02g00011,.,.,,
Osa02g00012,.,.,,
Osa02g00013,.,.,,
Osa02g00014,.,Zma5g1952,,
Osa02g00015,.,Zma5g1953,,
Osa02g00016,.,.,,
Osa02g00017,.,Zma5g1959,,
Osa02g00018,Zma4g4668,.,,
Osa02g00019,Zma4g4667,.,,
Osa02g00020,.,.,,
Osa02g00021,Zma4g4663,.,,
Osa02g00022,Zma4g4662,.,,
Osa02g00023,.,.,,
Osa02g00024,Zma4g4661,.,,
Osa02g00025,.,Zma5g1960,,
Osa02g00026,.,Zma5g1961,,
Osa02g00027,.,.,,
Osa02g00028,.,Zma5g1962,,
Osa02g00029,Zma4g4658,Zma5g1963,,
Osa02g00030,.,.,,
Osa02g00031,Zma4g4657,.,,
Osa02g00032,.,.,,
Osa02g00033,.,Zma5g1965,,
Osa02g00034,Zma4g4654,Zma5g1966,,
Osa02g00035,Zma4g4653,.,,
Osa02g00036,Zma4g4652,.,,
Osa02g00037,.,.,,
Osa02g00038,.,.,,
Osa02g00039,.,.,,
Osa02g00040,.,Zma5g1969,,
Osa02g00041,.,.,,
Osa02g00042,.,.,,
Osa02g00043,Zma4g4650,Zma5g1970,,
Osa02g00044,.,.,,
Osa02g00045,.,.,,
Osa02g00046,Zma4g4648,.,,
Osa02g00047,Zma4g4647,.,,
Osa02g00048,Zma4g4646,.,,
Osa02g00049,Zma4g4645,Zma5g1971,,
Osa02g00050,.,.,,
Osa02g00051,.,Zma5g1973,,
Osa02g00052,.,Zma5g1974,,
Osa02g00053,.,.,,
Osa02g00054,.,.,,
Osa02g00055,.,.,,
Osa02g00056,.,.,,
Osa02g00057,.,.,,
Osa02g00058,Zma4g4644,Zma5g1975,,
Osa02g00059,.,.,,
Osa02g00060,.,Zma5g1977,,
Osa02g00061,Zma4g4641,Zma5g1978,,
Osa02g00062,.,Zma5g1979,,
Osa02g00063,Zma4g4639,Zma5g1980,,
Osa02g00064,.,.,,
Osa02g00065,.,.,,
Osa02g00066,.,.,,
Osa02g00067,.,.,,
Osa02g00068,.,.,,
Osa02g00069,.,.,,
Osa02g00070,.,.,,
Osa02g00071,.,.,,
Osa02g00072,.,.,,
Osa02g00073,.,.,,
Osa02g00074,.,.,,
Osa02g00075,.,.,,
Osa02g00076,.,.,,
Osa02g00077,.,.,,
Osa02g00078,.,.,,
Osa02g00079,.,Zma5g1986,,
Osa02g00080,.,.,,
Osa02g00081,.,.,,
Osa02g00082,.,.,,
Osa02g00083,.,Zma5g1987,,
Osa02g00084,Zma4g4637,.,,
Osa02g00085,Zma4g4635,Zma5g1988,,
Osa02g00086,.,Zma5g1995,,
Osa02g00087,.,.,,
Osa02g00088,.,.,,
Osa02g00089,Zma4g4634,.,,
Osa02g00090,.,.,,
Osa02g00091,.,Zma5g1999,,
Osa02g00092,.,.,,
Osa02g00093,.,Zma5g2000,,
Osa02g00094,.,.,,
Osa02g00095,.,.,,
Osa02g00096,.,.,,
Osa02g00097,.,Zma5g2002,,
Osa02g00098,.,.,,
Osa02g00099,.,.,,
Osa02g00100,.,.,,
Osa02g00101,.,Zma5g2003,,
Osa02g00102,.,.,,
Osa02g00103,Zma4g4631,Zma5g2004,,
Osa02g00104,.,Zma5g2007,,
Osa02g00105,.,.,,
Osa02g00106,.,.,,
Osa02g00107,Zma4g4627,Zma5g2012,,
Osa02g00108,Zma4g4626,.,,
Osa02g00109,.,.,,
Osa02g00110,.,.,,
Osa02g00111,.,.,,
Osa02g00112,.,.,,
Osa02g00113,.,.,,
Osa02g00114,.,.,,
Osa02g00115,.,.,,
Osa02g00116,.,.,,
Osa02g00117,.,Zma5g2014,,
Osa02g00118,Zma4g4625,.,,
Osa02g00119,.,Zma5g2015,,
Osa02g00120,.,.,,
Osa02g00121,.,Zma5g2016,,
Osa02g00122,.,Zma5g2019,,
Osa02g00123,Zma4g4619,Zma5g2020,,
Osa02g00124,.,Zma5g2022,,
Osa02g00125,.,Zma5g2023,,
Osa02g00126,.,Zma5g2024,,
Osa02g00127,Zma4g4616,.,,
Osa02g00128,Zma4g4615,Zma5g2025,,
Osa02g00129,.,.,,
Osa02g00130,Zma4g4614,.,,
Osa02g00131,Zma4g4613,.,,
Osa02g00132,Zma4g4612,Zma5g2026,,
Osa02g00133,Zma4g4611,Zma5g2027,,
Osa02g00134,.,Zma5g2029,,
Osa02g00135,Zma4g4609,.,,
Osa02g00136,Zma4g4608,.,,
Osa02g00137,.,Zma5g2032,,
Osa02g00138,Zma4g4604,.,,
Osa02g00139,Zma4g4603,Zma5g2034,,
Osa02g00140,Zma4g4602,Zma5g2036,,
Osa02g00141,Zma4g4599,.,,
Osa02g00142,.,Zma5g2037,,
Osa02g00143,.,Zma5g2038,,
Osa02g00144,.,Zma5g2039,,
Osa02g00145,.,.,,
Osa02g00146,.,Zma5g2041,,
Osa02g00147,.,Zma5g2042,,
Osa02g00148,.,.,,
Osa02g00149,.,.,,
Osa02g00150,.,.,,
Osa02g00151,.,.,,
Osa02g00152,.,Zma5g2052,,
Osa02g00153,.,Zma5g2053,,
Osa02g00154,Zma4g4595,.,,
Osa02g00155,.,.,,
Osa02g00156,.,.,,
Osa02g00157,.,.,,
Osa02g00158,Zma4g4594,.,,
Osa02g00159,Zma4g4593,.,,
Osa02g00160,.,Zma5g2056,,
Osa02g00161,.,Zma5g2057,,
Osa02g00162,.,Zma5g2060,,
Osa02g00163,.,Zma5g2061,,
Osa02g00164,.,.,,
Osa02g00165,Zma4g4588,.,,
Osa02g00166,Zma4g4465,.,,
Osa02g00167,Zma4g4469,.,,
Osa02g00168,Zma4g4471,Zma5g2062,,
Osa02g00169,Zma4g4472,.,,
Osa02g00170,Zma4g4473,Zma5g2064,,
Osa02g00171,Zma4g4474,.,,
Osa02g00172,Zma4g4475,.,,
Osa02g00173,.,.,,
Osa02g00174,.,.,,
Osa02g00175,Zma4g4477,.,,
Osa02g00176,Zma4g4482,.,,
Osa02g00177,Zma4g4483,Zma5g2069,,
Osa02g00178,.,.,,
Osa02g00179,.,.,,
Osa02g00180,Zma4g4486,Zma5g2073,,
Osa02g00181,.,Zma5g2075,,
Osa02g00182,.,Zma5g2076,,
Osa02g00183,.,.,,
Osa02g00184,Zma4g4487,Zma5g2077,,
Osa02g00185,Zma4g4488,.,,
Osa02g00186,Zma4g4490,.,,
Osa02g00187,Zma4g4491,.,,
Osa02g00188,.,Zma5g2078,,
Osa02g00189,Zma4g4492,Zma5g2080,,
Osa02g00190,Zma4g4494,.,,
Osa02g00191,.,.,,
Osa02g00192,Zma4g4496,.,,
Osa02g00193,Zma4g4497,.,,
Osa02g00194,.,Zma5g2081,,
Osa02g00195,Zma4g4498,.,,
Osa02g00196,.,.,,
Osa02g00197,.,Zma5g2082,,
Osa02g00198,.,.,,
Osa02g00199,.,Zma5g2089,,
Osa02g00200,.,.,,
Osa02g00201,.,.,,
Osa02g00202,.,.,,
Osa02g00203,.,.,,
Osa02g00204,.,.,,
Osa02g00205,.,.,,
Osa02g00206,.,Zma5g2093,,
Osa02g00207,Zma4g4502,Zma5g2094,,
Osa02g00208,.,Zma5g2095,,
Osa02g00209,Zma4g4504,Zma5g2110,,
Osa02g00210,.,Zma5g2111,,
Osa02g00211,.,Zma5g2112,,
Osa02g00212,Zma4g4513,Zma5g2113,,
Osa02g00213,.,Zma5g2114,,
Osa02g00214,.,Zma5g2115,,
Osa02g00215,.,Zma5g2116,,
Osa02g00216,Zma4g4514,Zma5g2117,,
Osa02g00217,Zma4g4516,.,,
Osa02g00218,.,.,,
Osa02g00219,.,.,,
Osa02g00220,.,.,,
Osa02g00221,.,.,,
Osa02g00222,Zma4g4518,Zma5g2118,,
Osa02g00223,.,Zma5g2121,,
Osa02g00224,.,Zma5g2122,,
Osa02g00225,.,Zma5g2123,,
Osa02g00226,.,.,,
Osa02g00227,.,Zma5g2124,,
Osa02g00228,Zma4g4519,Zma5g2125,,
Osa02g00229,.,.,,
Osa02g00230,.,.,,
Osa02g00231,.,.,,
Osa02g00232,.,.,,
Osa02g00233,.,.,,
Osa02g00234,.,.,,
Osa02g00235,.,Zma5g2134,,
Osa02g00236,.,Zma5g2135,,
Osa02g00237,Zma4g4525,.,,
Osa02g00238,Zma4g4529,.,,
Osa02g00239,Zma4g4530,.,,
Osa02g00240,Zma4g4531,Zma5g2136,,
Osa02g00241,Zma4g4532,Zma5g2139,,
Osa02g00242,Zma4g4537,.,,
Osa02g00243,Zma4g4538,.,,
Osa02g00244,Zma4g4539,.,,
Osa02g00245,.,Zma5g2146,,
Osa02g00246,.,Zma5g2147,,
Osa02g00247,.,.,,
Osa02g00248,.,.,,
Osa02g00249,.,.,,
Osa02g00250,Zma4g4540,.,,
Osa02g00251,.,.,,
Osa02g00252,Zma4g4541,.,,
Osa02g00253,.,.,,
Osa02g00254,.,.,,
Osa02g00255,Zma4g4547,.,,
Osa02g00256,Zma4g4548,Zma5g2152,,
Osa02g00257,Zma4g4550,.,,
Osa02g00258,.,Zma5g2155,,
Osa02g00259,.,Zma5g2156,,
Osa02g00260,.,Zma5g2157,,
Osa02g00261,.,.,,
Osa02g00262,.,.,,
Osa02g00263,.,Zma5g2158,,
Osa02g00264,.,.,,
Osa02g00265,.,.,,
Osa02g00266,.,Zma5g2167,,
Osa02g00267,.,.,,
Osa02g00268,.,Zma5g2164,,
Osa02g00269,Zma4g4553,Zma5g2162,,
Osa02g00270,.,Zma5g2161,,
Osa02g00271,.,.,,
Osa02g00272,.,.,,
Osa02g00273,.,.,,
Osa02g00274,.,Zma5g2160,,
Osa02g00275,.,.,,
Osa02g00276,.,.,,
Osa02g00277,Zma4g4556,.,,
Osa02g00278,Zma4g4557,Zma5g2169,,
Osa02g00279,.,Zma5g2173,,
Osa02g00280,.,.,,
Osa02g00281,Zma4g4561,.,,
Osa02g00282,.,Zma5g2178,,
Osa02g00283,.,.,,
Osa02g00284,.,.,,
Osa02g00285,.,.,,
Osa02g00286,.,Zma5g2181,,
Osa02g00287,Zma4g4571,Zma5g2186,,
Osa02g00288,Zma4g4572,Zma5g2187,,
Osa02g00289,.,.,,
Osa02g00290,.,.,,
Osa02g00291,.,.,,
Osa02g00292,.,.,,
Osa02g00293,.,Zma5g2189,,
Osa02g00294,.,Zma5g2190,,
Osa02g00295,.,Zma5g2191,,
Osa02g00296,Zma4g4573,.,,
Osa02g00297,.,.,,
Osa02g00298,.,.,,
Osa02g00299,.,Zma5g2194,,
Osa02g00300,.,.,,
Osa02g00301,.,.,,
Osa02g00302,.,.,,
Osa02g00303,Zma4g4576,Zma5g1782,,
Osa02g00304,Zma4g4577,.,,
Osa02g00305,Zma4g4578,Zma5g1775,,
Osa02g00306,.,Zma5g2199,,
Osa02g00307,.,Zma5g2200,,
Osa02g00308,.,.,,
Osa02g00309,.,Zma5g2201,,
Osa02g00310,.,Zma5g2205,,
Osa02g00311,.,Zma5g2206,,
Osa02g00312,.,.,,
Osa02g00313,.,.,,
Osa02g00314,.,.,,
Osa02g00315,.,.,,
Osa02g00316,.,.,,
Osa02g00317,.,.,,
Osa02g00318,.,.,,
Osa02g00319,.,.,,
Osa02g00320,.,.,,
Osa02g00321,.,Zma5g2209,,
Osa02g00322,.,Zma5g2210,,
Osa02g00323,.,Zma5g2211,,
Osa02g00324,.,Zma5g1770,,
Osa02g00325,.,Zma5g2213,,
Osa02g00326,.,Zma5g2215,,
Osa02g00327,Zma4g4584,Zma5g2217,,
Osa02g00328,,Zma5g2218,,
Osa02g00329,,Zma5g1766,,
Osa02g00330,,Zma5g2219,,
Osa02g00331,,.,,
Osa02g00332,,Zma5g2224,,
Osa02g00333,,.,,
Osa02g00334,,.,,
Osa02g00335,,.,,
Osa02g00336,,.,,
Osa02g00337,,.,,
Osa02g00338,,.,,
Osa02g00339,,Zma5g2237,,
Osa02g00340,,Zma5g1759,,
Osa02g00341,,Zma5g2239,,
Osa02g00342,,Zma5g2240,,
Osa02g00343,,Zma5g2241,,
Osa02g00344,Zma4g4462,Zma5g1756,,
Osa02g00345,Zma4g4461,Zma5g2247,,
Osa02g00346,.,.,,
Osa02g00347,Zma4g4460,Zma5g2248,,
Osa02g00348,.,.,,
Osa02g00349,.,.,,
Osa02g00350,.,Zma5g2250,,
Osa02g00351,Zma4g4458,.,,
Osa02g00352,.,.,,
Osa02g00353,.,Zma5g1753,,
Osa02g00354,.,.,,
Osa02g00355,.,.,,
Osa02g00356,.,.,,
Osa02g00357,.,Zma5g1752,,
Osa02g00358,.,Zma5g1750,,
Osa02g00359,.,.,,
Osa02g00360,Zma4g4457,Zma5g1749,,
Osa02g00361,.,.,,
Osa02g00362,Zma4g4455,.,,
Osa02g00363,.,.,,
Osa02g00364,.,.,,
Osa02g00365,.,.,,
Osa02g00366,.,.,,
Osa02g00367,.,.,,
Osa02g00368,.,.,,
Osa02g00369,.,.,,
Osa02g00370,.,Zma5g2255,,
Osa02g00371,.,.,,
Osa02g00372,.,.,,
Osa02g00373,.,.,,
Osa02g00374,.,.,,
Osa02g00375,.,Zma5g1740,,
Osa02g00376,.,Zma5g1739,,
Osa02g00377,Zma4g4454,.,,
Osa02g00378,.,.,,
Osa02g00379,.,.,,
Osa02g00380,.,.,,
Osa02g00381,.,.,,
Osa02g00382,.,.,,
Osa02g00383,.,.,,
Osa02g00384,.,.,,
Osa02g00385,.,.,,
Osa02g00386,.,.,,
Osa02g00387,.,.,,
Osa02g00388,.,.,,
Osa02g00389,.,.,,
Osa02g00390,.,.,,
Osa02g00391,.,.,,
Osa02g00392,.,.,,
Osa02g00393,Zma4g4452,Zma5g2264,,
Osa02g00394,.,Zma5g2266,,
Osa02g00395,.,.,,
Osa02g00396,.,.,,
Osa02g00397,.,Zma5g1732,,
Osa02g00398,.,Zma5g2270,,
Osa02g00399,Zma4g4449,.,,
Osa02g00400,.,.,,
Osa02g00401,.,.,,
Osa02g00402,.,Zma5g2272,,
Osa02g00403,.,.,,
Osa02g00404,.,.,,
Osa02g00405,.,.,,
Osa02g00406,.,.,,
Osa02g00407,.,.,,
Osa02g00408,.,Zma5g2273,,
Osa02g00409,.,.,,
Osa02g00410,Zma4g4448,Zma5g1722,,
Osa02g00411,.,Zma5g2276,,
Osa02g00412,.,Zma5g2279,,
Osa02g00413,.,Zma5g2280,,
Osa02g00414,.,Zma5g1717,,
Osa02g00415,.,Zma5g2281,,
Osa02g00416,.,.,,
Osa02g00417,.,.,,
Osa02g00418,.,.,,
Osa02g00419,.,.,,
Osa02g00420,.,.,,
Osa02g00421,.,Zma5g1716,,
Osa02g00422,Zma4g4443,Zma5g1709,,
Osa02g00423,Zma4g4442,Zma5g2285,,
Osa02g00424,Zma4g4441,Zma5g1702,,
Osa02g00425,.,.,,
Osa02g00426,.,.,,
Osa02g00427,Zma4g4440,Zma5g2288,,
Osa02g00428,Zma4g4439,.,,
Osa02g00429,.,.,,
Osa02g00430,.,Zma5g1683,,
Osa02g00431,Zma4g4438,Zma5g1668,,
Osa02g00432,Zma4g4436,Zma5g1667,,
Osa02g00433,.,.,,
Osa02g00434,.,Zma5g2292,,
Osa02g00435,.,Zma5g2294,,
Osa02g00436,.,.,,
Osa02g00437,.,.,,
Osa02g00438,.,.,,
Osa02g00439,.,.,,
Osa02g00440,.,.,,
Osa02g00441,.,.,,
Osa02g00442,Zma4g4434,.,,
Osa02g00443,.,.,,
Osa02g00444,Zma4g4432,Zma5g2296,,
Osa02g00445,Zma4g4430,.,,
Osa02g00446,Zma4g4429,.,,
Osa02g00447,Zma4g4427,.,,
Osa02g00448,.,Zma5g2297,,
Osa02g00449,.,.,,
Osa02g00450,.,Zma5g2298,,
Osa02g00451,.,.,,
Osa02g00452,.,.,,
Osa02g00453,.,.,,
Osa02g00454,.,.,,
Osa02g00455,.,Zma5g1644,,
Osa02g00456,.,.,,
Osa02g00457,.,.,,
Osa02g00458,.,.,,
Osa02g00459,.,.,,
Osa02g00460,.,.,,
Osa02g00461,.,.,,
Osa02g00462,.,Zma5g2299,,
Osa02g00463,.,.,,
Osa02g00464,.,.,,
Osa02g00465,.,.,,
Osa02g00466,.,.,,
Osa02g00467,.,.,,
Osa02g00468,.,.,,
Osa02g00469,.,.,,
Osa02g00470,.,.,,
Osa02g00471,Zma4g4426,.,,
Osa02g00472,Zma4g4425,.,,
Osa02g00473,.,.,,
Osa02g00474,.,.,,
Osa02g00475,Zma4g4423,.,,
Osa02g00476,.,.,,
Osa02g00477,.,.,,
Osa02g00478,.,Zma5g1640,,
Osa02g00479,.,.,,
Osa02g00480,Zma4g4419,.,,
Osa02g00481,Zma4g4418,.,,
Osa02g00482,.,.,,
Osa02g00483,Zma4g4415,.,,
Osa02g00484,Zma4g4414,Zma5g2304,,
Osa02g00485,Zma4g4413,.,,
Osa02g00486,.,.,,
Osa02g00487,Zma4g4411,Zma5g2305,,
Osa02g00488,Zma4g4410,.,,
Osa02g00489,.,Zma5g2306,,
Osa02g00490,.,Zma5g2307,,
Osa02g00491,.,Zma5g1633,,
Osa02g00492,.,Zma5g2309,,
Osa02g00493,.,.,,
Osa02g00494,Zma4g4405,Zma5g1619,,
Osa02g00495,.,.,,
Osa02g00496,.,.,,
Osa02g00497,.,.,,
Osa02g00498,.,.,,
Osa02g00499,.,.,,
Osa02g00500,.,Zma5g2312,,
Osa02g00501,.,.,,
Osa02g00502,Zma4g4399,Zma5g2314,,
Osa02g00503,.,Zma5g1601,,
Osa02g00504,Zma4g4398,.,,
Osa02g00505,.,.,,
Osa02g00506,.,Zma5g2316,,
Osa02g00507,.,Zma5g2317,,
Osa02g00508,Zma4g4394,Zma5g1587,,
Osa02g00509,.,.,,
Osa02g00510,.,.,,
Osa02g00511,.,.,,
Osa02g00512,.,.,,
Osa02g00513,.,.,,
Osa02g00514,Zma4g4393,Zma5g1582,,
Osa02g00515,Zma4g4387,Zma5g2318,,
Osa02g00516,.,.,,
Osa02g00517,Zma4g4383,Zma5g2327,,
Osa02g00518,Zma4g4381,Zma5g1579,,
Osa02g00519,.,Zma5g1578,,
Osa02g00520,Zma4g4378,.,,
Osa02g00521,Zma4g4377,.,,
Osa02g00522,.,.,,
Osa02g00523,.,.,,
Osa02g00524,.,.,,
Osa02g00525,.,.,,
Osa02g00526,.,.,,
Osa02g00527,.,.,,
Osa02g00528,.,.,,
Osa02g00529,.,.,,
Osa02g00530,Zma4g4376,Zma5g1496,,
Osa02g00531,.,.,,
Osa02g00532,.,.,,
Osa02g00533,.,.,,
Osa02g00534,Zma4g4374,.,,
Osa02g00535,Zma4g4372,Zma5g1509,,
Osa02g00536,.,Zma5g1518,,
Osa02g00537,Zma4g4371,.,,
Osa02g00538,.,.,,
Osa02g00539,.,Zma5g1524,,
Osa02g00540,Zma4g4369,Zma5g1525,,
Osa02g00541,.,.,,
Osa02g00542,.,.,,
Osa02g00543,.,.,,
Osa02g00544,.,.,,
Osa02g00545,.,.,,
Osa02g00546,.,.,,
Osa02g00547,.,Zma5g2335,Zma9g1845,
Osa02g00548,.,Zma5g2337,.,
Osa02g00549,Zma4g4365,.,.,
Osa02g00550,.,Zma5g2338,.,
Osa02g00551,.,Zma5g2342,Zma9g1842,
Osa02g00552,.,.,.,
Osa02g00553,.,.,.,
Osa02g00554,Zma4g4363,Zma5g2345,Zma9g1837,
Osa02g00555,Zma4g4361,.,.,
Osa02g00556,.,.,.,
Osa02g00557,.,.,.,
Osa02g00558,.,Zma5g2346,.,
Osa02g00559,.,Zma5g2347,.,
Osa02g00560,.,.,Zma9g1836,
Osa02g00561,Zma4g4359,.,.,
Osa02g00562,.,Zma5g2348,.,
Osa02g00563,.,Zma5g2349,.,
Osa02g00564,.,Zma5g2351,Zma9g1832,
Osa02g00565,Zma4g4357,.,.,
Osa02g00566,.,Zma5g2353,.,
Osa02g00567,.,Zma5g2354,.,
Osa02g00568,.,Zma5g2357,.,
Osa02g00569,.,Zma5g2359,.,
Osa02g00570,.,.,.,
Osa02g00571,.,.,.,
Osa02g00572,.,.,.,
Osa02g00573,.,.,.,
Osa02g00574,.,.,.,
Osa02g00575,Zma4g4354,.,.,
Osa02g00576,.,Zma5g2360,.,
Osa02g00577,Zma4g4353,Zma5g2361,.,
Osa02g00578,.,Zma5g2362,.,
Osa02g00579,.,Zma5g2363,.,
Osa02g00580,.,.,.,
Osa02g00581,.,.,Zma9g1818,
Osa02g00582,.,.,.,
Osa02g00583,Zma4g4352,.,.,
Osa02g00584,Zma4g4351,Zma5g2365,.,
Osa02g00585,.,.,.,
Osa02g00586,.,.,.,
Osa02g00587,.,.,.,
Osa02g00588,.,.,.,
Osa02g00589,.,.,.,
Osa02g00590,.,.,.,
Osa02g00591,.,.,.,
Osa02g00592,.,.,.,
Osa02g00593,.,.,.,
Osa02g00594,Zma4g4331,.,.,
Osa02g00595,.,.,.,
Osa02g00596,.,Zma5g2373,Zma9g1814,
Osa02g00597,.,.,.,
Osa02g00598,.,.,.,
Osa02g00599,.,Zma5g2374,.,
Osa02g00600,.,.,.,
Osa02g00601,.,.,.,
Osa02g00602,Zma4g4330,.,.,
Osa02g00603,.,Zma5g2375,.,
Osa02g00604,.,.,.,
Osa02g00605,.,.,.,
Osa02g00606,.,Zma5g2376,.,
Osa02g00607,.,.,Zma9g1809,
Osa02g00608,.,Zma5g2377,.,
Osa02g00609,Zma4g4328,Zma5g2381,Zma9g1808,
Osa02g00610,Zma4g4327,Zma5g2383,.,
Osa02g00611,.,Zma5g2385,Zma9g1807,
Osa02g00612,Zma4g4325,Zma5g2386,.,
Osa02g00613,.,.,.,
Osa02g00614,.,Zma5g2387,.,
Osa02g00615,Zma4g4323,Zma5g2388,Zma9g1799,
Osa02g00616,.,Zma5g2391,.,
Osa02g00617,.,.,.,
Osa02g00618,.,Zma5g2393,Zma9g1798,
Osa02g00619,Zma4g4321,.,.,
Osa02g00620,.,.,.,
Osa02g00621,Zma4g4320,Zma5g2396,.,
Osa02g00622,Zma4g4319,Zma5g2399,Zma9g1797,
Osa02g00623,.,.,,
Osa02g00624,.,Zma5g2400,,
Osa02g00625,.,Zma5g2401,,
Osa02g00626,.,Zma5g2402,,
Osa02g00627,Zma4g4317,Zma5g2403,,
Osa02g00628,Zma4g4303,Zma5g2404,Zma9g1748,
Osa02g00629,Zma4g4305,Zma5g2405,Zma9g1749,
Osa02g00630,.,.,.,
Osa02g00631,Zma4g4310,.,Zma9g1755,
Osa02g00632,.,.,.,
Osa02g00633,.,.,.,
Osa02g00634,.,Zma5g2410,.,
Osa02g00635,.,.,.,
Osa02g00636,.,Zma5g2411,.,
Osa02g00637,.,.,.,
Osa02g00638,Zma4g4312,.,.,
Osa02g00639,.,.,.,
