Ssp1Ag0001,,,,,,,
Ssp1Cg2652,Ssp1Ag2656,.,.,Ssp2Ag3458,.,Ssp2Cg3136,.
Ssp1Cg2653,.,Ssp1Bg2895,.,Ssp2Ag3460,Ssp2Bg3083,.,Ssp2Dg2750
Ssp1Cg2654,Ssp1Ag2657,.,.,.,.,.,.
Ssp1Cg2655,.,Ssp1Bg2896,Ssp1Dg2670,.,.,.,.
Ssp1Cg2656,.,.,.,.,.,.,.
Ssp1Cg2657,Ssp1Ag2658,.,Ssp1Dg2671,Ssp2Ag3462,Ssp2Bg3086,Ssp2Cg3134,Ssp2Dg2747
Ssp1Cg2658,Ssp1Ag2659,Ssp1Bg2897,Ssp1Dg2672,,.,,
Ssp1Cg2659,Ssp1Ag2667,.,Ssp1Dg2682,,Ssp2Bg3107,,
Ssp1Cg2660,Ssp1Ag2666,Ssp1Bg2902,Ssp1Dg2681,,.,,
Ssp1Cg2661,.,.,.,,.,,
Ssp1Cg2662,.,Ssp1Bg2906,.,,.,,
Ssp1Cg2663,.,Ssp1Bg2916,Ssp1Dg2680,,.,,
Ssp1Cg2664,Ssp1Ag2654,Ssp1Bg2915,.,,.,,
Ssp1Cg2665,Ssp1Ag2653,Ssp1Bg2916,Ssp1Dg2678,,.,,
Ssp1Cg2666,Ssp1Ag2652,Ssp1Bg2917,.,,.,,
Ssp1Cg2667,Ssp1Ag2668,.,Ssp1Dg2676,,.,,
Ssp1Cg2668,.,.,Ssp1Dg2688,,.,,
Ssp1Cg2669,.,.,.,,.,,
Ssp1Cg2670,Ssp1Ag2670,Ssp1Bg2905,Ssp1Dg2674,,.,,
Ssp1Cg2671,.,.,.,,.,,
Ssp1Cg2672,.,.,.,,.,,
Ssp1Cg2673,.,Ssp1Bg2903,Ssp1Dg2676,,.,,
Ssp1Cg2674,.,.,.,,.,,
Ssp1Cg2675,.,.,.,,.,,
Ssp1Cg2676,.,.,.,,.,,
Ssp1Cg2677,.,Ssp1Bg2895,.,,.,,
Ssp1Cg2678,.,.,.,,.,,
Ssp1Cg2679,.,.,.,,.,,
Ssp1Cg2680,Ssp1Ag2704,.,Ssp1Dg2730,,.,,
Ssp1Cg2681,.,.,Ssp1Dg2729,,.,,
Ssp1Cg2682,.,.,Ssp1Dg2728,,.,,
Ssp1Cg2683,.,.,Ssp1Dg2696,,Ssp2Bg3122,,
Ssp1Cg2684,Ssp1Ag2671,Ssp1Bg2860,Ssp1Dg2701,,Ssp2Bg3141,,
Ssp1Cg2685,.,Ssp1Bg2867,Ssp1Dg2702,,Ssp2Bg3151,,Ssp2Dg2654
Ssp1Cg2686,.,.,Ssp1Dg2703,,,,.
Ssp1Cg2687,.,.,Ssp1Dg2704,,,,.
Ssp1Cg2688,Ssp1Ag2677,Ssp1Bg2919,.,,,,.
Ssp1Cg2689,.,.,.,,,,.
Ssp1Cg2690,Ssp1Ag2679,Ssp1Bg2920,Ssp1Dg2698,,,,.
Ssp1Cg2691,Ssp1Ag2683,.,.,,,,.
Ssp1Cg2692,.,.,.,,,,.
Ssp1Cg2693,.,.,.,,,,.
Ssp1Cg2694,.,.,.,,,,.
Ssp1Cg2695,.,.,.,,,,.
Ssp1Cg2696,.,.,.,,,,.
Ssp1Cg2697,Ssp1Ag2693,Ssp1Bg2868,Ssp1Dg2714,Ssp2Ag3567,,,Ssp2Dg2651
Ssp1Cg2698,Ssp1Ag2692,Ssp1Bg2869,Ssp1Dg2715,.,,,.
Ssp1Cg2699,.,Ssp1Bg2870,Ssp1Dg2718,Ssp2Ag3569,,,.
Ssp1Cg2700,.,Ssp1Bg2869,Ssp1Dg2716,.,,,.
Ssp1Cg2701,.,.,.,.,,,.
Ssp1Cg2702,.,.,.,.,,,.
Ssp1Cg2703,.,Ssp1Bg2864,.,.,,,.
Ssp1Cg2704,Ssp1Ag2684,Ssp1Bg2863,Ssp1Dg2704,.,,,.
Ssp1Cg2705,.,Ssp1Bg2861,Ssp1Dg2705,.,,,.
Ssp1Cg2706,.,.,.,.,,,.
Ssp1Cg2707,Ssp1Ag2689,.,Ssp1Dg2709,.,,,.
Ssp1Cg2708,Ssp1Ag2687,.,Ssp1Dg2711,.,,,.
Ssp1Cg2709,Ssp1Ag2685,.,Ssp1Dg2707,.,,,.
Ssp1Cg2710,.,.,.,.,,,.
Ssp1Cg2711,.,.,.,.,,,.
Ssp1Cg2712,.,.,Ssp1Dg2718,.,Ssp2Bg3184,Ssp2Cg3016,Ssp2Dg2649
Ssp1Cg2713,.,Ssp1Bg2872,.,.,.,.,.
Ssp1Cg2714,.,Ssp1Bg2873,Ssp1Dg2720,.,Ssp2Bg3187,Ssp2Cg3012,Ssp2Dg2639
Ssp1Cg2715,.,.,Ssp1Dg2723,Ssp2Ag3570,.,Ssp2Cg3010,Ssp2Dg2634
Ssp1Cg2716,.,Ssp1Bg2874,Ssp1Dg2724,.,.,.,.
Ssp1Cg2717,.,,Ssp1Dg2725,.,.,.,.
Ssp1Cg2718,.,,Ssp1Dg2726,.,.,.,.
Ssp1Cg2719,Ssp1Ag2696,,Ssp1Dg2727,.,.,.,.
Ssp1Cg2720,.,,.,.,.,.,.
Ssp1Cg2721,.,,.,.,.,.,.
Ssp1Cg2722,.,,.,.,.,.,.
Ssp1Cg2723,.,,.,.,.,.,.
Ssp1Cg2724,.,,.,.,.,.,.
Ssp1Cg2725,.,,Ssp1Dg2728,.,Ssp2Bg3190,Ssp2Cg3005,Ssp2Dg2630
Ssp1Cg2726,.,,.,.,.,.,.
Ssp1Cg2727,.,,Ssp1Dg2731,.,.,.,.
Ssp1Cg2728,Ssp1Ag2697,,.,.,.,.,.
Ssp1Cg2729,.,,Ssp1Dg2744,.,.,.,.
Ssp1Cg2730,.,,.,.,.,.,.
Ssp1Cg2731,.,,.,Ssp2Ag3580,Ssp2Bg3197,.,.
Ssp1Cg2732,.,,.,.,.,.,Ssp2Dg2617
Ssp1Cg2733,Ssp1Ag2699,,.,.,.,.,.
Ssp1Cg2734,Ssp1Ag2700,,Ssp1Dg2747,.,.,.,.
Ssp1Cg2735,Ssp1Ag2715,,Ssp1Dg2757,.,.,.,.
Ssp1Cg2736,.,Ssp1Bg2785,.,Ssp2Ag3588,.,Ssp2Cg2992,Ssp2Dg2609
Ssp1Cg2737,Ssp1Ag2723,.,Ssp1Dg2769,.,.,.,.
Ssp1Cg2738,Ssp1Ag2724,.,.,Ssp2Ag3596,Ssp2Bg3206,Ssp2Cg2985,.
Ssp1Cg2739,.,.,.,.,.,,.
Ssp1Cg2740,.,.,.,.,.,,.
Ssp1Cg2741,.,Ssp1Bg2780,.,.,.,,.
Ssp1Cg2742,.,Ssp1Bg2770,.,.,Ssp2Bg3208,,Ssp2Dg2593
Ssp1Cg2743,.,Ssp1Bg2756,Ssp1Dg2772,Ssp2Ag3599,,,Ssp2Dg2590
Ssp1Cg2744,.,Ssp1Bg2757,.,,,,
Ssp1Cg2745,.,.,.,,,,
Ssp1Cg2746,.,.,.,,,,
Ssp1Cg2747,.,Ssp1Bg2765,Ssp1Dg2773,,,,
Ssp1Cg2748,.,.,.,,,,
Ssp1Cg2749,.,Ssp1Bg2764,Ssp1Dg2774,,,,
Ssp1Cg2750,.,.,.,,,,
Ssp1Cg2751,.,.,.,,,,
Ssp1Cg2752,Ssp1Ag2726,.,Ssp1Dg2775,,,,
Ssp1Cg2753,.,.,Ssp1Dg2776,,,,
Ssp1Cg2754,.,.,.,,,,
Ssp1Cg2755,.,Ssp1Bg2763,Ssp1Dg2777,,,,
Ssp1Cg2756,.,.,.,,,,
Ssp1Cg2757,.,.,.,,,,
Ssp1Cg2758,Ssp1Ag2727,.,.,,,,
Ssp1Cg2759,Ssp1Ag2728,Ssp1Bg2754,Ssp1Dg2778,,,,
Ssp1Cg2760,.,.,.,,,,
Ssp1Cg2761,Ssp1Ag2729,Ssp1Bg2767,Ssp1Dg2779,,,,
Ssp1Cg2762,Ssp1Ag2730,.,Ssp1Dg2780,,,,
Ssp1Cg2763,Ssp1Ag2731,.,Ssp1Dg2781,,,,
Ssp1Cg2764,.,.,.,,,,
Ssp1Cg2765,Ssp1Ag2732,.,Ssp1Dg2782,,,,
Ssp1Cg2766,Ssp1Ag2735,Ssp1Bg2752,Ssp1Dg2783,,,,
Ssp1Cg2767,Ssp1Ag2737,.,Ssp1Dg2797,,,,
Ssp1Cg2768,.,.,Ssp1Dg2798,,,,
Ssp1Cg2769,.,.,Ssp1Dg2799,,,,
Ssp1Cg2770,.,Ssp1Bg2772,Ssp1Dg2800,,,,
Ssp1Cg2771,.,,.,,,,
Ssp1Cg2772,.,,.,,,,
Ssp1Cg2773,.,,.,,,,
Ssp1Cg2774,.,,.,,,,
Ssp1Cg2775,Ssp1Ag2740,,.,,,,
Ssp1Cg2776,Ssp1Ag2743,,Ssp1Dg2805,,,,
Ssp1Cg2777,.,,.,,,,
Ssp1Cg2778,.,,.,,,,
Ssp1Cg2779,.,Ssp1Bg3035,Ssp1Dg2840,,,,
Ssp1Cg2780,.,Ssp1Bg3027,.,,,,
Ssp1Cg2781,.,Ssp1Bg3026,.,,,,
Ssp1Cg2782,.,Ssp1Bg3025,Ssp1Dg2838,,,,
Ssp1Cg2783,.,.,Ssp1Dg2807,,,,
Ssp1Cg2784,.,Ssp1Bg3024,Ssp1Dg2835,,,,
Ssp1Cg2785,.,Ssp1Bg3022,Ssp1Dg2833,,,,
Ssp1Cg2786,.,.,Ssp1Dg2832,,,,
Ssp1Cg2787,.,Ssp1Bg3062,.,,,,
Ssp1Cg2788,.,Ssp1Bg3063,Ssp1Dg2831,,,,
Ssp1Cg2789,.,.,.,,,,
Ssp1Cg2790,.,.,Ssp1Dg2829,,,,
Ssp1Cg2791,.,.,Ssp1Dg2830,,,,
Ssp1Cg2792,.,.,Ssp1Dg2828,,,,
Ssp1Cg2793,Ssp1Ag2764,.,.,,,,
Ssp1Cg2794,Ssp1Ag2766,.,.,,,,
Ssp1Cg2795,.,Ssp1Bg3011,Ssp1Dg2827,,,,
Ssp1Cg2796,.,.,.,,,,
Ssp1Cg2797,.,.,.,,,,
Ssp1Cg2798,.,.,.,,,,
Ssp1Cg2799,.,.,.,,,,
Ssp1Cg2800,.,.,.,,,,
Ssp1Cg2801,Ssp1Ag2793,Ssp1Bg3067,.,,,,
Ssp1Cg2802,.,.,Ssp1Dg2808,,,,
Ssp1Cg2803,.,.,.,,,,
Ssp1Cg2804,.,.,.,,,,
Ssp1Cg2805,.,.,.,,,,
Ssp1Cg2806,Ssp1Ag2791,.,.,,,,
Ssp1Cg2807,.,.,.,,,,
Ssp1Cg2808,.,Ssp1Bg3081,.,,,,
Ssp1Cg2809,.,.,.,,,,
Ssp1Cg2810,.,Ssp1Bg3075,.,,,,
Ssp1Cg2811,Ssp1Ag2770,Ssp1Bg3078,.,,,,
Ssp1Cg2812,Ssp1Ag2771,Ssp1Bg3077,.,,,,
Ssp1Cg2813,Ssp1Ag2770,Ssp1Bg3078,.,,,,
Ssp1Cg2814,.,Ssp1Bg3079,.,,,,
Ssp1Cg2815,Ssp1Ag2776,.,.,,,,
Ssp1Cg2816,Ssp1Ag2778,.,.,,,,
Ssp1Cg2817,.,.,.,,,,
Ssp1Cg2818,Ssp1Ag2780,.,.,,,,
Ssp1Cg2819,Ssp1Ag2781,.,.,,,,
Ssp1Cg2820,Ssp1Ag2782,.,.,,,,
Ssp1Cg2821,Ssp1Ag2739,.,Ssp1Dg2806,,,,
Ssp1Cg2822,Ssp1Ag2785,Ssp1Bg3076,.,,,,
Ssp1Cg2823,.,.,.,,,,
Ssp1Cg2824,.,.,.,,,,
Ssp1Cg2825,.,.,.,,,,
Ssp1Cg2826,Ssp1Ag2758,.,.,,,,
Ssp1Cg2827,Ssp1Ag2756,.,.,,,,
Ssp1Cg2828,Ssp1Ag2758,.,.,,,,
Ssp1Cg2829,Ssp1Ag2752,.,.,,,,
Ssp1Cg2830,.,.,.,,,,
Ssp1Cg2831,.,.,.,,,,
Ssp1Cg2832,.,.,Ssp1Dg2802,,,,
Ssp1Cg2833,Ssp1Ag2751,.,.,,,,
Ssp1Cg2834,.,.,.,,,,
Ssp1Cg2835,.,.,.,,,,
Ssp1Cg2836,.,.,.,,,,
Ssp1Cg2837,.,.,Ssp1Dg2801,,,,
Ssp1Cg2838,Ssp1Ag2797,Ssp1Bg3080,,,,,
Ssp1Cg2839,Ssp1Ag2779,.,,,,,
Ssp1Cg2840,.,.,,,,,
Ssp1Cg2841,.,.,,,,,
Ssp1Cg2842,.,.,,,,,
Ssp1Cg2843,Ssp1Ag2780,.,,,,,
Ssp1Cg2844,.,.,,,,,
Ssp1Cg2845,Ssp1Ag2782,.,,,,,
Ssp1Cg2846,Ssp1Ag2783,.,,,,,
Ssp1Cg2847,.,Ssp1Bg3082,,,,,
Ssp1Cg2848,.,.,,,,,
Ssp1Cg2849,Ssp1Ag2785,.,,,,,
Ssp1Cg2850,Ssp1Ag2786,.,,,,,
Ssp1Cg2851,Ssp1Ag2788,.,,,,,
Ssp1Cg2852,.,.,,,,,
Ssp1Cg2853,.,.,,,,,
Ssp1Cg2854,.,.,,,,,
Ssp1Cg2855,.,.,,,,,
Ssp1Cg2856,.,.,,,,,
Ssp1Cg2857,.,.,,,,,
Ssp1Cg2858,.,.,,,,,
Ssp1Cg2859,.,.,,,,,
Ssp1Cg2860,.,.,,,,,
Ssp1Cg2861,.,Ssp1Bg3057,,,,,
Ssp1Cg2862,.,.,,,,,
Ssp1Cg2863,.,Ssp1Bg3056,,,,,
Ssp1Cg2864,.,Ssp1Bg3055,,,,,
Ssp1Cg2865,.,.,,,,,
Ssp1Cg2866,.,Ssp1Bg3054,,,,,
Ssp1Cg2867,.,,Ssp1Dg2853,,,,
Ssp1Cg2868,Ssp1Ag2808,,Ssp1Dg2860,,,,
Ssp1Cg2869,.,,.,,,,
Ssp1Cg2870,.,,.,,,,
Ssp1Cg2871,Ssp1Ag2809,,Ssp1Dg2861,,,,
Ssp1Cg2872,.,,.,,,,
Ssp1Cg2873,.,,.,,,,
Ssp1Cg2874,Ssp1Ag2812,,Ssp1Dg2862,,,,
Ssp1Cg2875,Ssp1Ag2813,,Ssp1Dg2863,,,,
Ssp1Cg2876,Ssp1Ag2815,,Ssp1Dg2866,,,,
Ssp1Cg2877,.,,.,,,,
Ssp1Cg2878,.,,.,,,,
Ssp1Cg2879,.,Ssp1Bg2513,Ssp1Dg2874,,,,
Ssp1Cg2880,.,Ssp1Bg2512,Ssp1Dg2875,,,,
Ssp1Cg2881,.,.,Ssp1Dg2876,,,,
Ssp1Cg2882,.,.,Ssp1Dg2877,,,,
Ssp1Cg2883,.,.,.,,,,
Ssp1Cg2884,.,.,Ssp1Dg2878,,,,
Ssp1Cg2885,.,.,.,,,,
Ssp1Cg2886,Ssp1Ag2811,.,.,,,,
Ssp1Cg2887,.,.,.,,,,
Ssp1Cg2888,.,Ssp1Bg2511,.,,,,
Ssp1Cg2889,.,.,.,,,,
Ssp1Cg2890,.,.,.,,,,
Ssp1Cg2891,Ssp1Ag2850,Ssp1Bg2499,Ssp1Dg2879,,,,
Ssp1Cg2892,Ssp1Ag2848,Ssp1Bg2504,Ssp1Dg2881,,,,
Ssp1Cg2893,.,.,.,,,,
Ssp1Cg2894,.,.,.,,,,
Ssp1Cg2895,.,Ssp1Bg2502,Ssp1Dg2882,,,,
Ssp1Cg2896,Ssp1Ag2846,.,.,,,,
Ssp1Cg2897,Ssp1Ag2844,Ssp1Bg2503,Ssp1Dg2884,,,,
Ssp1Cg2898,.,.,.,,,,
Ssp1Cg2899,Ssp1Ag2838,.,.,,,,
Ssp1Cg2900,.,.,.,,,,
Ssp1Cg2901,.,Ssp1Bg2505,Ssp1Dg2885,,,,
Ssp1Cg2902,Ssp1Ag2837,Ssp1Bg2506,Ssp1Dg2886,,,,
Ssp1Cg2903,Ssp1Ag2836,Ssp1Bg2507,,,,,
Ssp1Cg2904,.,.,,,,,
Ssp1Cg2905,Ssp1Ag2835,Ssp1Bg2508,,,,,
Ssp1Cg2906,Ssp1Ag2834,Ssp1Bg3160,,,,,
Ssp1Cg2907,Ssp1Ag2861,.,,,,,
Ssp1Cg2908,Ssp1Ag2862,.,,,,,
Ssp1Cg2909,Ssp1Ag2818,.,,,,,
Ssp1Cg2910,Ssp1Ag2819,Ssp1Bg3165,,,,,
Ssp1Cg2911,Ssp1Ag2821,.,,,,,
Ssp1Cg2912,Ssp1Ag2822,.,,,,,
Ssp1Cg2913,Ssp1Ag2823,.,,,,,
Ssp1Cg2914,Ssp1Ag2826,.,,,,,
Ssp1Cg2915,Ssp1Ag2827,.,,,,,
Ssp1Cg2916,Ssp1Ag2833,.,,,,,
Ssp1Cg2917,Ssp1Ag2832,.,,,,,
Ssp1Cg2918,Ssp1Ag2830,.,,,,,
Ssp1Cg2919,Ssp1Ag2831,.,,,,,
Ssp1Cg2920,.,.,,,,,
Ssp1Cg2921,Ssp1Ag2854,.,,,,,
Ssp1Cg2922,Ssp1Ag2855,.,,,,,
Ssp1Cg2923,Ssp1Ag2829,.,,,,,
Ssp1Cg2924,Ssp1Ag2861,.,,,,,
Ssp1Cg2925,.,Ssp1Bg3166,,,,,
Ssp1Cg2926,Ssp1Ag2860,.,,,,,
Ssp1Cg2927,Ssp1Ag2859,.,,,,,
Ssp1Cg2928,.,.,,,,,
Ssp1Cg2929,Ssp1Ag2858,Ssp1Bg3167,,,,,
Ssp1Cg2930,.,.,,,,,
Ssp1Cg2931,Ssp1Ag2856,Ssp1Bg3169,,,,,
Ssp1Cg2932,.,Ssp1Bg3170,,,,,
Ssp1Cg2933,.,.,Ssp1Dg2927,,,,
Ssp1Cg2934,.,.,Ssp1Dg2926,,,,
Ssp1Cg2935,.,.,Ssp1Dg2925,,,,
Ssp1Cg2936,.,.,Ssp1Dg2924,,,,
Ssp1Cg2937,.,.,.,,,,
Ssp1Cg2938,.,Ssp1Bg3171,.,,,,
Ssp1Cg2939,.,Ssp1Bg3173,.,,,,
Ssp1Cg2940,.,Ssp1Bg3174,.,,,,
Ssp1Cg2941,Ssp1Ag2885,.,Ssp1Dg2911,,,,
Ssp1Cg2942,Ssp1Ag2884,.,Ssp1Dg2919,,,,
Ssp1Cg2943,.,.,Ssp1Dg2920,,,,
Ssp1Cg2944,.,.,Ssp1Dg2921,,,,
Ssp1Cg2945,.,Ssp1Bg3253,Ssp1Dg2922,,,,
Ssp1Cg2946,Ssp1Ag2863,.,.,,,,
Ssp1Cg2947,.,.,.,,,,
Ssp1Cg2948,.,.,.,,,,
Ssp1Cg2949,.,Ssp1Bg3183,.,,,,
Ssp1Cg2950,.,Ssp1Bg3184,.,,,,
Ssp1Cg2951,.,.,.,,,,
Ssp1Cg2952,Ssp1Ag2864,Ssp1Bg3186,Ssp1Dg2915,,,,
Ssp1Cg2953,.,.,.,,,,
Ssp1Cg2954,Ssp1Ag2865,.,.,,,,
Ssp1Cg2955,.,.,.,,,,
Ssp1Cg2956,.,Ssp1Bg3223,.,,,,
Ssp1Cg2957,Ssp1Ag2878,Ssp1Bg3224,.,,,,
Ssp1Cg2958,.,.,.,,,,
Ssp1Cg2959,Ssp1Ag2873,Ssp1Bg3234,.,,,,
Ssp1Cg2960,Ssp1Ag2872,Ssp1Bg3232,Ssp1Dg2906,,,,
Ssp1Cg2961,Ssp1Ag2871,.,Ssp1Dg2905,,,,
Ssp1Cg2962,.,.,.,,,,
Ssp1Cg2963,.,.,.,,,,
Ssp1Cg2964,.,.,.,,,,
Ssp1Cg2965,Ssp1Ag2870,Ssp1Bg3229,Ssp1Dg2904,,,,
Ssp1Cg2966,Ssp1Ag2869,Ssp1Bg3254,Ssp1Dg2903,,,,
Ssp1Cg2967,Ssp1Ag2857,.,.,,,,
Ssp1Cg2968,,.,Ssp1Dg3317,,,,
Ssp1Cg2969,Ssp1Ag3313,.,.,,,,
Ssp1Cg2970,.,.,.,,,,
Ssp1Cg2971,.,.,.,,,,
Ssp1Cg2972,.,.,.,,,,
Ssp1Cg2973,.,.,.,,,,
Ssp1Cg2974,Ssp1Ag3308,.,.,,,,
Ssp1Cg2975,.,.,.,,,,
Ssp1Cg2976,Ssp1Ag3307,.,Ssp1Dg3308,,,,
Ssp1Cg2977,Ssp1Ag3306,.,Ssp1Dg3307,,,,
Ssp1Cg2978,Ssp1Ag3305,.,.,,,,
Ssp1Cg2979,Ssp1Ag3304,.,Ssp1Dg3306,,,,
Ssp1Cg2980,,.,Ssp1Dg3304,,,,
Ssp1Cg2981,,.,.,,,,
Ssp1Cg2982,,.,.,,,,
Ssp1Cg2983,,Ssp1Bg3250,.,,,,
Ssp1Cg2984,,Ssp1Bg3249,.,,,,
Ssp1Cg2985,,Ssp1Bg3228,Ssp1Dg2901,,,,
Ssp1Cg2986,,Ssp1Bg3227,.,,,,
Ssp1Cg2987,Ssp1Ag2981,.,.,,,,
Ssp1Cg2988,Ssp1Ag2982,Ssp1Bg3237,.,,,,
Ssp1Cg2989,.,Ssp1Bg3247,Ssp1Dg2899,,,,
Ssp1Cg2990,.,Ssp1Bg3250,Ssp1Dg2898,,,,
Ssp1Cg2991,.,.,.,,,,
Ssp1Cg2992,.,Ssp1Bg3245,Ssp1Dg2896,,,,
Ssp1Cg2993,.,Ssp1Bg3242,Ssp1Dg2895,,,,
Ssp1Cg2994,.,.,,,,,
Ssp1Cg2995,.,Ssp1Bg3203,,,,,
Ssp1Cg2996,.,.,,,,,
Ssp1Cg2997,.,.,,,,,
Ssp1Cg2998,.,Ssp1Bg3240,,,,,
Ssp1Cg2999,.,.,,,,,
Ssp1Cg3000,.,Ssp1Bg3202,,,,,
Ssp1Cg3001,.,.,,,,,
Ssp1Cg3002,.,Ssp1Bg3190,,,,,
Ssp1Cg3003,.,.,,,,,
Ssp1Cg3004,.,Ssp1Bg3239,,,,,
Ssp1Cg3005,.,Ssp1Bg3238,,,,,
Ssp1Cg3006,.,.,,,,,
Ssp1Cg3007,.,Ssp1Bg3195,,,,,
Ssp1Cg3008,.,.,,,,,
Ssp1Cg3009,.,Ssp1Bg3196,,,,,
Ssp1Cg3010,Ssp1Ag2983,Ssp1Bg3197,,,,,
Ssp1Cg3011,.,Ssp1Bg3207,Ssp1Dg2930,,,,
Ssp1Cg3012,.,Ssp1Bg3209,Ssp1Dg2931,,,,
Ssp1Cg3013,.,Ssp1Bg3210,.,,,,
Ssp1Cg3014,.,Ssp1Bg3211,.,,,,
Ssp1Cg3015,.,.,Ssp1Dg2932,,,,
Ssp1Cg3016,.,Ssp1Bg3216,.,,,,
Ssp1Cg3017,.,.,.,,,,
Ssp1Cg3018,.,Ssp1Bg3214,.,,,,
Ssp1Cg3019,.,Ssp1Bg3212,Ssp1Dg2933,,,,
Ssp1Cg3020,.,Ssp1Bg3213,Ssp1Dg2934,,,,
Ssp1Cg3021,.,Ssp1Bg3216,Ssp1Dg2937,,,,
Ssp1Cg3022,.,Ssp1Bg3217,Ssp1Dg2939,,,,
Ssp1Cg3023,.,Ssp1Bg3218,Ssp1Dg2940,,,,
Ssp1Cg3024,.,Ssp1Bg3204,Ssp1Dg2941,,,,
Ssp1Cg3025,Ssp1Ag2991,,Ssp1Dg2945,,,,
Ssp1Cg3026,.,,.,,,,
Ssp1Cg3027,Ssp1Ag2992,,Ssp1Dg2946,,,,
Ssp1Cg3028,Ssp1Ag2993,,.,,,,
Ssp1Cg3029,.,,.,,,,
Ssp1Cg3030,.,,Ssp1Dg2947,,,,
Ssp1Cg3031,.,,.,,,,
Ssp1Cg3032,.,,.,,,,
Ssp1Cg3033,Ssp1Ag2998,,.,,,,
Ssp1Cg3034,.,,.,,,,
Ssp1Cg3035,.,,.,,,,
Ssp1Cg3036,.,,.,,,,
Ssp1Cg3037,.,,Ssp1Dg2950,,,,
Ssp1Cg3038,.,,.,,,,
Ssp1Cg3039,Ssp1Ag2999,,.,,,,
Ssp1Cg3040,Ssp1Ag3000,,.,,,,
Ssp1Cg3041,Ssp1Ag3002,,Ssp1Dg2954,,,,
Ssp1Cg3042,Ssp1Ag3004,,Ssp1Dg2956,,,,
Ssp1Cg3043,Ssp1Ag3005,,Ssp1Dg2957,,,,
Ssp1Cg3044,.,,.,,,,
Ssp1Cg3045,.,,Ssp1Dg2962,,,,
Ssp1Cg3046,.,,.,,,,
Ssp1Cg3047,Ssp1Ag3006,,.,,,,
Ssp1Cg3048,.,,.,,,,
Ssp1Cg3049,Ssp1Ag3018,,.,,,,
Ssp1Cg3050,Ssp1Ag3019,,.,,,,
Ssp1Cg3051,Ssp1Ag3037,,.,,,,
Ssp1Cg3052,Ssp1Ag3039,,.,,,,
Ssp1Cg3053,Ssp1Ag3040,,Ssp1Dg2964,,,,
Ssp1Cg3054,.,,Ssp1Dg2965,,,,
Ssp1Cg3055,.,,Ssp1Dg2966,,,,
Ssp1Cg3056,.,,.,,,,
Ssp1Cg3057,.,,.,,,,
Ssp1Cg3058,.,,Ssp1Dg2969,,,,
Ssp1Cg3059,.,,Ssp1Dg2970,,,,
Ssp1Cg3060,Ssp1Ag3045,,Ssp1Dg2973,,,,
Ssp1Cg3061,.,,.,,,,
Ssp1Cg3062,Ssp1Ag3046,,.,,,,
Ssp1Cg3063,Ssp1Ag3060,,.,,,,
Ssp1Cg3064,Ssp1Ag3059,,.,,,,
Ssp1Cg3065,Ssp1Ag3058,,Ssp1Dg2984,,,,
Ssp1Cg3066,.,Ssp1Bg3128,.,,,,
Ssp1Cg3067,Ssp1Ag3055,.,Ssp1Dg2981,,,,
Ssp1Cg3068,Ssp1Ag3054,Ssp1Bg3127,Ssp1Dg2979,,,,
Ssp1Cg3069,.,.,Ssp1Dg2978,,,,
Ssp1Cg3070,.,.,.,,,,
Ssp1Cg3071,.,.,Ssp1Dg2976,,,,
Ssp1Cg3072,Ssp1Ag3053,.,Ssp1Dg2975,,,,
Ssp1Cg3073,.,.,.,,,,
Ssp1Cg3074,Ssp1Ag3051,.,Ssp1Dg2974,,,,
Ssp1Cg3075,Ssp1Ag3050,.,Ssp1Dg2975,,,,
Ssp1Cg3076,.,.,.,,,,
Ssp1Cg3077,Ssp1Ag3066,.,Ssp1Dg2987,,,,
Ssp1Cg3078,Ssp1Ag3065,.,.,,,,
Ssp1Cg3079,Ssp1Ag3064,.,.,,,,
Ssp1Cg3080,.,.,.,,,,
Ssp1Cg3081,Ssp1Ag3063,.,.,,,,
Ssp1Cg3082,Ssp1Ag3060,Ssp1Bg3125,.,,,,
Ssp1Cg3083,Ssp1Ag3061,Ssp1Bg3124,.,,,,
Ssp1Cg3084,.,.,Ssp1Dg2994,,,,
Ssp1Cg3085,.,Ssp1Bg3107,Ssp1Dg2995,,,,
Ssp1Cg3086,Ssp1Ag3080,.,.,,,,
Ssp1Cg3087,.,.,Ssp1Dg3010,,,,
Ssp1Cg3088,.,.,.,,,,
Ssp1Cg3089,Ssp1Ag3099,.,.,,,,
Ssp1Cg3090,.,.,.,,,,
Ssp1Cg3091,.,.,.,,,,
Ssp1Cg3092,.,Ssp1Bg3102,.,,,,
Ssp1Cg3093,Ssp1Ag3100,.,.,,,,
Ssp1Cg3094,.,Ssp1Bg3099,.,,,,
Ssp1Cg3095,.,Ssp1Bg3098,.,,,,
Ssp1Cg3096,.,.,.,,,,
Ssp1Cg3097,.,.,.,,,,
Ssp1Cg3098,.,Ssp1Bg3097,.,,,,
Ssp1Cg3099,.,Ssp1Bg3096,Ssp1Dg3018,,,,
Ssp1Cg3100,.,.,Ssp1Dg3019,,,,
Ssp1Cg3101,.,Ssp1Bg3095,.,,,,
Ssp1Cg3102,.,Ssp1Bg3091,Ssp1Dg3026,,,,
Ssp1Cg3103,.,,Ssp1Dg3092,,,,
Ssp1Cg3104,.,,.,,,,
