Osa02g04157,.,Ssp4Bg0145,Ssp4Cg1321,Ssp4Dg0335,,.,,.
Osa02g04158,.,.,.,.,,.,,.
Osa02g04159,.,.,.,.,,.,,.
Osa02g04160,.,.,Ssp4Cg1322,.,,.,,.
Osa02g04161,.,Ssp4Bg0144,.,.,,.,,.
Osa02g04162,Ssp4Ag0214,.,Ssp4Cg1324,.,,.,,.
Osa02g04163,Ssp4Ag0215,.,,Ssp4Dg0333,,.,,.
Osa02g04164,Ssp4Ag0216,.,,Ssp4Dg0332,,.,,.
Osa02g04165,Ssp4Ag0218,.,,Ssp4Dg0331,,Ssp8Bg1480,,Ssp8Dg1404
Osa02g04166,Ssp4Ag0209,.,,Ssp4Dg0328,,Ssp8Bg1483,,.
Osa02g04167,Ssp4Ag0208,Ssp4Bg0142,,Ssp4Dg0327,,.,,.
Osa02g04168,.,.,,.,,.,,.
Osa02g04169,.,.,,.,,.,,.
Osa02g04170,.,.,,.,,.,,.
Osa02g04171,Ssp4Ag0207,Ssp4Bg0141,Ssp4Cg0231,Ssp4Dg0326,,.,,.
Osa02g04172,Ssp4Ag0206,Ssp4Bg0140,Ssp4Cg0232,.,,Ssp8Bg1488,Ssp8Cg1413,.
Osa02g04173,.,.,.,.,,.,.,.
Osa02g04174,.,.,.,.,,.,.,.
Osa02g04175,.,.,Ssp4Cg0234,.,,.,.,.
Osa02g04176,Ssp4Ag0202,Ssp4Bg0138,.,.,,.,.,.
Osa02g04177,Ssp4Ag0196,.,.,.,,.,.,.
Osa02g04178,.,.,.,.,,.,.,.
Osa02g04179,.,.,Ssp4Cg0238,Ssp4Dg0320,,.,Ssp8Cg1416,Ssp8Dg1410
Osa02g04180,.,.,.,.,,.,.,.
Osa02g04181,Ssp4Ag0195,.,Ssp4Cg0239,Ssp4Dg0319,,.,.,.
Osa02g04182,.,.,.,.,,.,.,.
Osa02g04183,.,.,.,.,,.,.,.
Osa02g04184,.,.,.,.,,.,.,.
Osa02g04185,.,.,.,.,,.,.,.
Osa02g04186,.,.,.,.,,.,.,.
Osa02g04187,.,Ssp4Bg0136,Ssp4Cg0240,Ssp4Dg0318,,.,.,.
Osa02g04188,Ssp4Ag0194,Ssp4Bg0135,Ssp4Cg0241,Ssp4Dg0317,,.,.,.
Osa02g04189,Ssp4Ag0193,.,Ssp4Cg0242,.,,.,.,.
Osa02g04190,.,.,.,.,,.,.,.
Osa02g04191,.,.,.,.,,.,.,.
Osa02g04192,Ssp4Ag0191,.,Ssp4Cg0243,Ssp4Dg0316,,.,.,.
Osa02g04193,.,.,.,.,,.,.,.
Osa02g04194,.,.,.,.,,.,.,.
Osa02g04195,Ssp4Ag0188,.,Ssp4Cg0246,Ssp4Dg0314,,.,.,.
Osa02g04196,Ssp4Ag0187,.,Ssp4Cg0247,.,,Ssp8Bg1492,Ssp8Cg1417,Ssp8Dg1415
Osa02g04197,Ssp4Ag0186,.,Ssp4Cg0248,Ssp4Dg0313,,.,.,.
Osa02g04198,.,.,.,.,,.,.,.
Osa02g04199,.,.,.,.,,.,.,.
Osa02g04200,Ssp4Ag0185,.,Ssp4Cg0250,Ssp4Dg0310,,.,.,.
Osa02g04201,Ssp4Ag0184,Ssp4Bg0129,Ssp4Cg0253,Ssp4Dg0309,,.,.,.
Osa02g04202,.,.,Ssp4Cg0257,Ssp4Dg0305,,.,.,.
Osa02g04203,.,.,.,.,,.,.,.
Osa02g04204,.,.,Ssp4Cg0260,.,,.,.,.
Osa02g04205,.,Ssp4Bg0127,.,.,,.,.,.
Osa02g04206,.,.,.,.,,.,.,.
Osa02g04207,Ssp4Ag0175,.,.,.,Ssp8Ag1521,.,.,Ssp8Dg1427
Osa02g04208,.,.,.,.,Ssp8Ag1522,Ssp8Bg1506,Ssp8Cg1437,Ssp8Dg1429
Osa02g04209,.,.,.,Ssp4Dg0304,Ssp8Ag1526,Ssp8Bg1507,.,Ssp8Dg1430
Osa02g04210,.,.,.,.,.,.,.,.
Osa02g04211,.,.,.,.,.,.,.,.
Osa02g04212,.,.,.,.,.,.,.,.
Osa02g04213,.,.,.,.,.,.,.,.
Osa02g04214,.,.,.,.,.,.,.,.
Osa02g04215,.,Ssp4Bg0123,.,.,Ssp8Ag1527,.,Ssp8Cg1440,Ssp8Dg1432
Osa02g04216,.,.,.,.,.,.,.,.
Osa02g04217,Ssp4Ag0172,.,.,.,.,.,.,.
Osa02g04218,.,.,.,.,.,.,.,.
Osa02g04219,Ssp4Ag0171,.,.,Ssp4Dg0298,.,.,.,.
Osa02g04220,.,.,.,.,.,.,.,.
Osa02g04221,.,.,.,Ssp4Dg0296,.,.,.,.
Osa02g04222,.,Ssp4Bg0118,Ssp4Cg0229,.,.,.,.,.
Osa02g04223,Ssp4Ag0168,Ssp4Bg0117,.,.,.,.,.,Ssp8Dg1436
Osa02g04224,.,.,.,.,.,.,.,.
Osa02g04225,.,Ssp4Bg0100,Ssp4Cg0225,.,.,.,.,.
Osa02g04226,.,Ssp4Bg0101,Ssp4Cg0224,.,.,.,.,.
Osa02g04227,.,.,.,.,.,.,.,.
Osa02g04228,.,.,.,.,.,Ssp8Bg1527,Ssp8Cg1443,Ssp8Dg1454
Osa02g04229,.,.,.,.,.,.,Ssp8Cg1444,
Osa02g04230,.,Ssp4Bg0108,Ssp4Cg0220,.,Ssp8Ag1531,.,Ssp8Cg1453,
Osa02g04231,Ssp4Ag0163,Ssp4Bg0109,.,Ssp4Dg0284,.,.,.,
Osa02g04232,Ssp4Ag0160,Ssp4Bg0110,Ssp4Cg0219,.,.,.,.,
Osa02g04233,.,.,.,.,.,.,.,
Osa02g04234,Ssp4Ag0159,Ssp4Bg0111,.,.,.,.,.,
Osa02g04235,Ssp4Ag0158,Ssp4Bg0112,Ssp4Cg0218,.,.,.,.,
Osa02g04236,.,Ssp4Bg0120,Ssp4Cg0217,.,Ssp8Ag1534,Ssp8Bg1529,Ssp8Cg1458,
Osa02g04237,.,.,.,.,,.,,
Osa02g04238,.,.,.,.,,.,,
Osa02g04239,.,Ssp4Bg0093,Ssp4Cg0216,.,,.,,
Osa02g04240,.,Ssp4Bg0092,Ssp4Cg0215,Ssp4Dg0255,,.,,
Osa02g04241,.,Ssp4Bg0091,Ssp4Cg0213,Ssp4Dg0258,,.,,
Osa02g04242,.,Ssp4Bg0089,Ssp4Cg0212,Ssp4Dg0260,,.,,
Osa02g04243,Ssp4Ag0157,Ssp4Bg0088,Ssp4Cg0211,Ssp4Dg0265,,Ssp8Bg1537,,
Osa02g04244,.,.,.,.,,,,
Osa02g04245,.,.,.,.,,,,
Osa02g04246,Ssp4Ag0156,.,Ssp4Cg0210,Ssp4Dg0268,,,,
Osa02g04247,.,.,.,.,,,,
Osa02g04248,Ssp4Ag0154,Ssp4Bg0086,Ssp4Cg0209,.,,,,
Osa02g04249,Ssp4Ag0153,Ssp4Bg0085,.,Ssp4Dg0278,,,,
Osa02g04250,.,.,Ssp4Cg0205,Ssp4Dg0277,,,,
Osa02g04251,.,.,.,.,,,,
Osa02g04252,.,.,.,.,,,,
Osa02g04253,.,.,.,.,,,,
Osa02g04254,.,.,.,.,,,,
Osa02g04255,.,.,.,.,,,,
Osa02g04256,.,.,.,.,,,,
Osa02g04257,.,.,.,.,,,,
Osa02g04258,.,.,.,.,,,,
Osa02g04259,.,.,.,Ssp4Dg0277,,,,
Osa02g04260,.,.,.,.,,,,
Osa02g04261,.,.,.,.,,,,
Osa02g04262,.,.,.,.,,,,
Osa02g04263,.,.,.,.,,,,
Osa02g04264,.,.,.,.,,,,
Osa02g04265,.,.,.,.,,,,
Osa02g04266,.,.,.,.,,,,
Osa02g04267,.,.,.,.,,,,
Osa02g04268,.,.,.,.,,,,
Osa02g04269,.,.,.,.,,,,
Osa02g04270,.,.,.,.,,,,
Osa02g04271,Ssp4Ag0152,Ssp4Bg0083,Ssp4Cg0204,Ssp4Dg0276,,Ssp8Bg1548,,
Osa02g04272,Ssp4Ag0151,.,Ssp4Cg0203,Ssp4Dg0275,,.,,
Osa02g04273,Ssp4Ag0149,.,.,Ssp4Dg0273,Ssp8Ag1592,.,,
Osa02g04274,.,.,.,.,.,.,,
Osa02g04275,.,.,.,.,.,.,,
Osa02g04276,Ssp4Ag0147,Ssp4Bg0081,.,Ssp4Dg0271,.,.,,
Osa02g04277,Ssp4Ag0146,Ssp4Bg0080,.,Ssp4Dg0270,.,.,,
Osa02g04278,.,.,.,.,.,.,,
Osa02g04279,.,.,.,.,.,.,,
Osa02g04280,Ssp4Ag0145,Ssp4Bg0079,.,Ssp4Dg0269,.,.,,
Osa02g04281,Ssp4Ag0144,Ssp4Bg0078,.,Ssp4Dg0254,Ssp8Ag1596,.,,Ssp8Dg1474
Osa02g04282,Ssp4Ag0143,Ssp4Bg0077,.,.,.,.,,.
Osa02g04283,.,.,.,.,Ssp8Ag1610,.,,Ssp8Dg1491
Osa02g04284,.,Ssp4Bg0076,.,.,.,.,,Ssp8Dg1497
Osa02g04285,Ssp4Ag0142,Ssp4Bg0075,Ssp4Cg0190,.,.,.,,.
Osa02g04286,.,.,.,.,.,.,,.
Osa02g04287,.,Ssp4Bg0072,Ssp4Cg0189,Ssp4Dg0224,.,Ssp8Bg1560,,Ssp8Dg1502
Osa02g04288,Ssp4Ag0138,Ssp4Bg0071,.,Ssp4Dg0225,.,.,,.
Osa02g04289,.,Ssp4Bg0069,.,Ssp4Dg0227,.,.,,.
Osa02g04290,.,.,.,.,.,.,,.
Osa02g04291,.,.,.,.,.,Ssp8Bg1564,,.
Osa02g04292,.,.,.,.,.,.,,.
Osa02g04293,.,.,.,.,Ssp8Ag1627,Ssp8Bg1574,,Ssp8Dg1514
Osa02g04294,.,Ssp4Bg0068,.,Ssp4Dg0250,Ssp8Ag1636,Ssp8Bg1582,,Ssp8Dg1519
Osa02g04295,Ssp4Ag0135,,Ssp4Cg0185,.,Ssp8Ag1646,.,,.
Osa02g04296,.,,Ssp4Cg0183,Ssp4Dg0249,.,.,,.
Osa02g04297,.,,Ssp4Cg0182,.,Ssp8Ag1655,Ssp8Bg1605,,Ssp8Dg1533
Osa02g04298,.,,.,.,,,,
Osa02g04299,.,,.,.,,,,
Osa02g04300,.,,Ssp4Cg0180,Ssp4Dg0243,,,,
Osa02g04301,Ssp4Ag0133,,Ssp4Cg0179,Ssp4Dg0244,,,,
Osa02g04302,.,,Ssp4Cg0178,Ssp4Dg0245,,,,
Osa02g04303,Ssp4Ag0132,,Ssp4Cg0177,Ssp4Dg0246,,,,
Osa02g04304,.,,.,.,,,,
Osa02g04305,.,,.,.,,,,
Osa02g04306,.,,Ssp4Cg0176,Ssp4Dg0247,,,,
Osa02g04307,Ssp4Ag0130,,Ssp4Cg0175,Ssp4Dg0236,,,,
Osa02g04308,Ssp4Ag0118,,Ssp4Cg0173,Ssp4Dg0234,,,,
Osa02g04309,Ssp4Ag0117,,Ssp4Cg0172,Ssp4Dg0233,,,,
Osa02g04310,.,,.,.,,,,
Osa02g04311,.,,.,.,,,,
Osa02g04312,.,,Ssp4Cg0171,Ssp4Dg0232,,,,
Osa02g04313,Ssp4Ag0112,,Ssp4Cg0170,.,,,,
Osa02g04314,.,,.,.,,,,
Osa02g04315,.,,.,.,,,,
Osa02g04316,.,,.,.,,,,
Osa02g04317,.,,.,.,,,,
Osa02g04318,.,,.,.,,,,
Osa02g04319,.,,.,.,,,,
Osa02g04320,.,,.,.,,,,
Osa02g04321,.,,.,.,,,,
Osa02g04322,.,,.,.,,,,
Osa02g04323,.,,.,.,,,,
Osa02g04324,Ssp4Ag0109,,Ssp4Cg0146,.,,,,
Osa02g04325,.,,.,.,,,,
Osa02g04326,.,,Ssp4Cg0151,.,,,,
Osa02g04327,.,,.,.,,,,
Osa02g04328,.,,.,.,,,,
Osa02g04329,.,,.,.,,,,
Osa02g04330,.,,.,Ssp4Dg0217,,,,
Osa02g04331,.,,Ssp4Cg0153,Ssp4Dg0218,,,,
Osa02g04332,.,,Ssp4Cg0154,.,,,,
Osa02g04333,.,,Ssp4Cg0155,Ssp4Dg0219,,,,
Osa02g04334,.,,Ssp4Cg0156,Ssp4Dg0220,,,,
Osa02g04335,.,,Ssp4Cg0157,Ssp4Dg0221,,,,
Osa02g04336,.,,.,Ssp4Dg0222,,,,
Osa02g04337,.,,Ssp4Cg0159,.,,,,
Osa02g04338,.,,Ssp4Cg0158,.,,,,
Osa02g04339,.,,.,Ssp4Dg0223,,,,
Osa02g04340,.,,.,.,,,,
Osa02g04341,.,,.,.,,,,
Osa02g04342,.,,.,.,,,,
Osa02g04343,.,,Ssp4Cg0168,.,,,,
Osa02g04344,.,,.,.,,,,
Osa02g04345,.,,.,.,,,,
Osa02g04346,.,,.,.,,,,
Osa02g04347,.,,Ssp4Cg0145,.,,,,
Osa02g04348,Ssp4Ag0108,,Ssp4Cg0146,.,,,,
Osa02g04349,.,,Ssp4Cg0147,.,,,,
Osa02g04350,.,,.,.,,,,
Osa02g04351,.,,Ssp4Cg0148,.,,,,
Osa02g04352,Ssp4Ag0105,,Ssp4Cg0149,Ssp4Dg0215,,,,
Osa02g04353,.,,Ssp4Cg0126,.,,,,
Osa02g04354,.,,Ssp4Cg0127,.,,,,
Osa02g04355,.,,.,.,,,,
Osa02g04356,.,,.,.,,,,
Osa02g04357,.,,.,Ssp4Dg0214,,,,
Osa02g04358,.,,Ssp4Cg0130,Ssp4Dg0213,,,,
Osa02g04359,.,,Ssp4Cg0127,Ssp4Dg0211,,,,
Osa02g04360,Ssp4Ag0104,,Ssp4Cg0126,Ssp4Dg0210,,,,
Osa02g04361,Ssp4Ag0103,,Ssp4Cg0125,.,,,,
Osa02g04362,.,,Ssp4Cg0131,Ssp4Dg0207,,,,
Osa02g04363,.,,.,.,,,,
Osa02g04364,.,,Ssp4Cg0118,Ssp4Dg0205,,,,
Osa02g04365,.,,.,.,,,,
Osa02g04366,.,,Ssp4Cg0120,.,,,,
Osa02g04367,.,,Ssp4Cg0121,.,,,,
Osa02g04368,.,,Ssp4Cg0124,.,,,,
Osa02g04369,.,,.,.,,,,
Osa02g04370,.,,.,.,,,,
Osa02g04371,.,,Ssp4Cg0113,Ssp4Dg0200,,,,
Osa02g04372,Ssp4Ag0100,,Ssp4Cg0136,Ssp4Dg0199,,,,
Osa02g04373,.,,Ssp4Cg0137,.,,,,
Osa02g04374,Ssp4Ag0096,,Ssp4Cg0129,Ssp4Dg0194,,,,
Osa02g04375,.,,.,.,,,,
Osa02g04376,Ssp4Ag0095,,Ssp4Cg0139,.,,,,
Osa02g04377,.,,.,.,,,,
Osa02g04378,.,,.,.,,,,
Osa02g04379,.,,Ssp4Cg0109,.,,,,
Osa02g04380,.,,.,.,,,,
Osa02g04381,.,,.,.,,,,
Osa02g04382,.,,Ssp4Cg0106,Ssp4Dg0193,,,,
Osa02g04383,Ssp4Ag0089,,.,.,,,,
Osa02g04384,Ssp4Ag0088,,.,.,,,,
Osa02g04385,Ssp4Ag0085,,.,.,,,,
Osa02g04386,Ssp4Ag0084,,.,.,,,,
Osa02g04387,Ssp4Ag0083,,.,.,,,,
Osa02g04388,Ssp4Ag0082,,.,.,,,,
Osa02g04389,.,,.,Ssp4Dg0192,,,,
Osa02g04390,.,,Ssp4Cg0105,Ssp4Dg0148,,,,
Osa02g04391,.,,.,Ssp4Dg0143,,,,
Osa02g04392,.,,.,Ssp4Dg0149,,,,
Osa02g04393,.,,.,Ssp4Dg0150,,,,
Osa02g04394,.,,.,Ssp4Dg0153,,,,
Osa02g04395,.,,.,.,,,,
Osa02g04396,.,,Ssp4Cg0098,Ssp4Dg0141,,,,
Osa02g04397,.,,Ssp4Cg0097,Ssp4Dg0138,,,,
Osa02g04398,.,,Ssp4Cg0095,Ssp4Dg0154,,,,
Osa02g04399,Ssp4Ag0065,,Ssp4Cg0094,Ssp4Dg0155,,,,
Osa02g04400,.,,Ssp4Cg0089,Ssp4Dg0157,,,,
Osa02g04401,.,,.,.,,,,
Osa02g04402,.,,.,.,,,,
Osa02g04403,.,,Ssp4Cg0091,Ssp4Dg0159,,,,
Osa02g04404,.,,Ssp4Cg0090,Ssp4Dg0133,,,,
Osa02g04405,.,,.,.,,,,
Osa02g04406,.,,.,.,,,,
Osa02g04407,.,,.,.,,,,
Osa02g04408,Ssp4Ag0061,,Ssp4Cg0092,Ssp4Dg0160,,,,
Osa02g04409,Ssp4Ag0060,,Ssp4Cg0093,Ssp4Dg0161,,,,
Osa02g04410,.,,.,.,,,,
Osa02g04411,.,,Ssp4Cg0086,Ssp4Dg0163,,,,
Osa02g04412,Ssp4Ag0059,,Ssp4Cg0085,Ssp4Dg0166,,,,
Osa02g04413,.,,Ssp4Cg0084,Ssp4Dg0169,,,,
Osa02g04414,.,,Ssp4Cg0083,Ssp4Dg0184,,,,
Osa02g04415,.,,.,Ssp4Dg0183,,,,
Osa02g04416,Ssp4Ag0057,,.,Ssp4Dg0174,,,,
Osa02g04417,.,,Ssp4Cg0081,Ssp4Dg0173,,,,
Osa02g04418,.,,Ssp4Cg0079,Ssp4Dg0172,,,,
Osa02g04419,.,,Ssp4Cg0078,Ssp4Dg0168,,,,
Osa02g04420,.,,Ssp4Cg0077,Ssp4Dg0175,,,,
Osa02g04421,Ssp4Ag0047,,Ssp4Cg0073,.,,,,
Osa02g04422,Ssp4Ag0046,,Ssp4Cg0072,.,,,,
Osa02g04423,.,,Ssp4Cg0070,Ssp4Dg0177,,,,
Osa02g04424,Ssp4Ag0045,,Ssp4Cg0069,Ssp4Dg0178,,,,
Osa02g04425,Ssp4Ag0044,,Ssp4Cg0067,Ssp4Dg0179,,,,
Osa02g04426,Ssp4Ag0043,,Ssp4Cg0065,Ssp4Dg0119,,,,
Osa02g04427,Ssp4Ag0042,Ssp4Bg0057,.,.,,,,
Osa02g04428,Ssp4Ag0038,.,Ssp4Cg0062,Ssp4Dg0118,,,,
Osa02g04429,.,.,.,.,,,,
Osa02g04430,.,.,.,.,,,,
Osa02g04431,Ssp4Ag0039,.,Ssp4Cg0101,Ssp4Dg0116,,,,
Osa02g04432,.,.,.,.,,,,
Osa02g04433,.,.,Ssp4Cg0058,Ssp4Dg0115,,,,
Osa02g04434,Ssp4Ag0037,Ssp4Bg0056,Ssp4Cg0057,Ssp4Dg0114,,,,
Osa02g04435,Ssp4Ag0036,.,Ssp4Cg0056,Ssp4Dg0113,,,,
Osa02g04436,.,.,.,.,,,,
Osa02g04437,.,.,.,.,,,,
Osa02g04438,Ssp4Ag0035,Ssp4Bg0054,Ssp4Cg0055,.,,,,
Osa02g04439,.,.,.,.,,,,
Osa02g04440,.,.,.,.,,,,
Osa02g04441,Ssp4Ag0034,Ssp4Bg0053,Ssp4Cg0054,Ssp4Dg0111,,,,
Osa02g04442,Ssp4Ag0033,Ssp4Bg0052,Ssp4Cg0053,.,,,,
Osa02g04443,Ssp4Ag0048,Ssp4Bg0051,Ssp4Cg0052,.,,,,
Osa02g04444,.,.,.,.,,,,
Osa02g04445,.,.,.,.,,,,
Osa02g04446,Ssp4Ag0049,.,.,.,,,,
Osa02g04447,.,Ssp4Bg0049,Ssp4Cg0050,Ssp4Dg0109,,,,
Osa02g04448,.,Ssp4Bg0048,.,Ssp4Dg0108,,,,
Osa02g04449,.,.,Ssp4Cg0049,Ssp4Dg0107,,,,
Osa02g04450,Ssp4Ag0051,.,Ssp4Cg0048,Ssp4Dg0106,,,,
Osa02g04451,.,.,.,.,,,,
Osa02g04452,.,.,.,.,,,,
Osa02g04453,.,Ssp4Bg0047,Ssp4Cg0047,Ssp4Dg0105,,,,
Osa02g04454,.,Ssp4Bg0046,Ssp4Cg0046,Ssp4Dg0104,,,,
Osa02g04455,.,.,Ssp4Cg0044,Ssp4Dg0102,,,,
Osa02g04456,.,Ssp4Bg0044,Ssp4Cg0042,Ssp4Dg0101,,,,
Osa02g04457,.,.,.,Ssp4Dg0100,,,,
Osa02g04458,.,.,.,Ssp4Dg0098,,,,
Osa02g04459,Ssp4Ag0025,.,Ssp4Cg0041,.,,,,
Osa02g04460,.,Ssp4Bg0043,Ssp4Cg0040,Ssp4Dg0096,,,,
Osa02g04461,.,.,.,.,,,,
Osa02g04462,.,.,.,.,,,,
Osa02g04463,.,Ssp4Bg0041,.,.,,,,
Osa02g04464,.,.,.,.,,,,
Osa02g04465,.,Ssp4Bg0038,.,Ssp4Dg0093,,,,
Osa02g04466,.,.,.,.,,,,
Osa02g04467,.,.,.,.,,,,
Osa02g04468,.,.,.,.,,,,
Osa02g04469,.,.,.,.,,,,
Osa02g04470,.,.,.,.,,,,
Osa02g04471,.,.,.,.,,,,
Osa02g04472,.,.,.,.,,,,
Osa02g04473,.,.,.,.,,,,
Osa02g04474,.,.,.,.,,,,
Osa02g04475,.,.,.,.,,,,
Osa02g04476,.,.,.,.,,,,
Osa02g04477,.,.,.,.,,,,
Osa02g04478,.,Ssp4Bg0037,.,Ssp4Dg0092,,,,
Osa02g04479,.,Ssp4Bg0036,Ssp4Cg0037,Ssp4Dg0091,,,,
Osa02g04480,.,.,.,.,,,,
Osa02g04481,.,.,.,.,,,,
Osa02g04482,Ssp4Ag0024,.,.,Ssp4Dg0088,,,,
Osa02g04483,.,Ssp4Bg0031,Ssp4Cg0032,Ssp4Dg0083,,,,
Osa02g04484,.,.,.,.,,,,
Osa02g04485,.,.,.,.,,,,
Osa02g04486,.,.,.,.,,,,
Osa02g04487,.,Ssp4Bg0030,.,Ssp4Dg0082,,,,
Osa02g04488,.,Ssp4Bg0029,.,Ssp4Dg0042,,,,
Osa02g04489,.,.,.,.,,,,
Osa02g04490,.,.,.,.,,,,
Osa02g04491,.,.,.,Ssp4Dg0043,,,,
Osa02g04492,.,Ssp4Bg0026,Ssp4Cg0031,Ssp4Dg0044,,,,
Osa02g04493,.,.,Ssp4Cg0017,.,,,,
Osa02g04494,.,.,.,.,,,,
Osa02g04495,.,.,.,Ssp4Dg0080,,,,
Osa02g04496,Ssp4Ag0021,Ssp4Bg0021,.,Ssp4Dg0073,,,,
Osa02g04497,Ssp4Ag0019,.,.,.,,,,
Osa02g04498,.,.,.,.,,,,
Osa02g04499,.,.,Ssp4Cg0015,.,,,,
Osa02g04500,.,.,.,.,,,,
Osa02g04501,.,Ssp4Bg0019,Ssp4Cg0010,.,,,,
Osa02g04502,Ssp4Ag0017,.,,Ssp4Dg0069,,,,
Osa02g04503,,.,,Ssp4Dg0060,,,,
Osa02g04504,,.,,.,,,,
Osa02g04505,,Ssp4Bg0017,,Ssp4Dg0059,,,,
Osa02g04506,,.,,Ssp4Dg0058,,,,
Osa02g04507,,.,,.,,,,
Osa02g04508,,Ssp4Bg0016,,.,,,,
Osa02g04509,,Ssp4Bg0013,,Ssp4Dg0063,,,,
Osa02g04510,,Ssp4Bg0011,,Ssp4Dg0056,,,,
Osa02g04511,,Ssp4Bg0010,,Ssp4Dg0064,,,,
Osa02g04512,,Ssp4Bg0009,,Ssp4Dg0066,,,,
Osa02g04513,,.,,.,,,,
Osa02g04514,,.,,.,,,,
Osa02g04515,,.,,.,,,,
Osa02g04516,,Ssp4Bg0006,,Ssp4Dg0053,,,,
Osa02g04517,,.,,.,,,,
Osa02g04518,,Ssp4Bg0005,,Ssp4Dg0052,,,,
Osa02g04519,,.,,.,,,,
Osa02g04520,,.,,Ssp4Dg0051,,,,
Osa02g04521,,.,,Ssp4Dg0049,,,,
Osa02g04522,,.,,Ssp4Dg0026,,,,
Osa02g04523,,.,,.,,,,
Osa02g04524,,.,,.,,,,
Osa02g04525,,.,,Ssp4Dg0025,,,,
Osa02g04526,,.,,Ssp4Dg0002,,,,
Osa02g04527,,.,,.,,,,
Osa02g04528,,.,,Ssp4Dg0003,,,,
Osa02g04529,,Ssp4Bg0004,,Ssp4Dg0022,,,,
Osa02g04530,,.,,.,,,,
Osa02g04531,,Ssp4Bg0003,,Ssp4Dg0011,,,,
Osa02g04532,,,,.,,,,
Osa02g04533,,Ssp4Bg0443,,Ssp4Dg0017,,,,
Osa02g04534,,.,,Ssp4Dg0019,,,,
Osa02g04535,,Ssp4Bg0444,,Ssp4Dg0016,,,,
Osa02g04536,,Ssp4Bg0445,,Ssp4Dg0015,,,,
Osa02g04537,,.,,.,,,,
Osa02g04538,,.,,.,,,,
Osa02g04539,,.,,.,,,,
Osa02g04540,,.,,.,,,,
Osa02g04541,,.,,.,,,,
Osa02g04542,,Ssp4Bg0448,,Ssp4Dg0008,,,,
Osa02g04543,,Ssp4Bg0449,,Ssp4Dg0007,,,,
Osa02g04544,,.,,.,,,,
Osa02g04545,,.,,.,,,,
Osa02g04546,,.,,.,,,,
Osa02g04547,,.,,.,,,,
Osa02g04548,,.,,.,,,,
Osa02g04549,,.,,.,,,,
Osa02g04550,,Ssp4Bg0450,,.,,,,
Osa02g04551,,,,Ssp4Dg0006,,,,
Osa02g04552,,,,,,,,
Osa03g00001,,,,,,,,
Osa03g00002,,Ssp1Bg2976,,Ssp1Dg0066,,,,
Osa03g00003,,.,,.,,,,
Osa03g00004,Ssp1Ag0008,.,,.,,,,
Osa03g00005,Ssp1Ag0009,.,,.,,,,
Osa03g00006,.,.,,.,,,,
Osa03g00007,.,.,,Ssp1Dg0070,,,,
Osa03g00008,.,.,,Ssp1Dg0071,,,,
Osa03g00009,Ssp1Ag0014,.,,.,,,,
Osa03g00010,Ssp1Ag0017,.,,Ssp1Dg0069,,,,
Osa03g00011,Ssp1Ag0018,.,,Ssp1Dg0068,,,,
Osa03g00012,.,.,,.,,,,
Osa03g00013,Ssp1Ag0019,.,,Ssp1Dg0067,,,,
Osa03g00014,.,.,,.,,,,
Osa03g00015,Ssp1Ag0020,Ssp1Bg2977,,Ssp1Dg0065,,,,
Osa03g00016,.,.,,.,,,,
Osa03g00017,Ssp1Ag0021,.,,Ssp1Dg0064,,,,
Osa03g00018,.,.,,.,,,,
Osa03g00019,Ssp1Ag0028,.,,.,,,,
Osa03g00020,.,.,,Ssp1Dg0062,,,,
Osa03g00021,Ssp1Ag0024,.,,Ssp1Dg0061,,,,
Osa03g00022,.,.,,.,,,,
Osa03g00023,Ssp1Ag0007,Ssp1Bg2978,,Ssp1Dg0058,,,,
Osa03g00024,Ssp1Ag0006,.,,.,,,,
Osa03g00025,.,.,,Ssp1Dg0057,Ssp1Ag1549,,Ssp1Cg1661,
Osa03g00026,Ssp1Ag0004,Ssp1Bg2979,,Ssp1Dg0056,Ssp1Ag1548,,Ssp1Cg1655,
Osa03g00027,.,.,,.,.,,.,
Osa03g00028,Ssp1Ag0033,Ssp1Bg2995,,.,Ssp1Ag1543,,Ssp1Cg1641,
Osa03g00029,.,Ssp1Bg2997,,.,Ssp1Ag1538,,.,
Osa03g00030,.,,,Ssp1Dg0076,Ssp1Ag1534,,.,
Osa03g00031,.,,,.,.,,.,
Osa03g00032,.,,,.,.,,.,
Osa03g00033,.,,,.,.,,.,
Osa03g00034,.,,,.,.,,.,
Osa03g00035,.,,,.,.,,.,
Osa03g00036,.,,,.,.,,.,
Osa03g00037,.,,,.,.,,.,
Osa03g00038,.,,,.,.,,.,
Osa03g00039,.,,,.,.,,.,
Osa03g00040,.,,,.,.,,.,
Osa03g00041,.,,,.,.,,.,
Osa03g00042,.,,,.,.,,.,
Osa03g00043,.,,,.,.,,.,
Osa03g00044,.,,,.,.,,.,
Osa03g00045,.,,,.,.,,.,
Osa03g00046,Ssp1Ag0039,Ssp1Bg0008,,.,.,,.,
Osa03g00047,.,Ssp1Bg0009,,.,.,,.,
Osa03g00048,Ssp1Ag0045,Ssp1Bg0010,,.,Ssp1Ag1528,,Ssp1Cg1630,Ssp1Dg1651
Osa03g00049,.,.,,.,,,.,.
Osa03g00050,.,Ssp1Bg0012,,.,,,.,.
Osa03g00051,Ssp1Ag0047,.,Ssp1Cg0015,.,,,.,.
